,meansOfTransport,distance,duration,delay,trafficViolation,startLocation_Chengdu,startLocation_Chongqing,startLocation_Guiyang,startLocation_Kunming,endLocation_Chengdu,endLocation_Chongqing,endLocation_Guiyang,endLocation_Kunming,timespan_1,timespan_2,timespan_3,timespan_4,cost
1524,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,1,0,0,0,33343
1525,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,0,1,37432
1526,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,1,0,0,27962
1527,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,1,0,28273
1528,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,1,0,0,37432
1529,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,0,1,66950
1530,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,0,1,0,30432
1531,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,1,0,0,0,65758
1532,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,0,1,25882
1533,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,0,0,1,61490
1534,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,1,0,0,60298
1535,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,0,1,47973
1536,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,1,0,0,0,52263
1537,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,1,0,44333
1538,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,0,1,44192
1539,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,1,0,0,27962
1540,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,0,1,30432
1541,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,0,1,65758
1542,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,0,28273
1543,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,1,0,0,65758
1544,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,1,0,0,0,28273
1545,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,0,1,55748
1546,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,0,27962
1547,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,0,0,1,56810
1548,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,0,1,44333
1549,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,1,0,61490
1550,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,1,0,55748
1551,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,1,0,0,37432
1552,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,1,0,0,44192
1553,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,1,0,0,0,65758
1554,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,1,0,0,0,65758
1555,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,1,0,0,28273
1556,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,1,0,60298
1557,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,0,1,40552
1558,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,0,1,0,30432
1559,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,0,28273
1560,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,1,0,0,47973
1561,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,0,0,1,56810
1562,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,0,1,37432
1563,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,1,0,0,33343
1564,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,1,0,0,52263
1565,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,1,0,0,25882
1566,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,1,0,0,25882
1567,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,1,0,0,0,37432
1568,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,1,0,55748
1569,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,0,40552
1570,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,1,0,0,0,40552
1571,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,1,0,47973
1572,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,1,0,40552
1573,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,0,0,1,55748
1574,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,1,0,65758
1575,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,1,0,66950
1576,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,0,1,60298
1577,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,0,40552
1578,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,0,0,1,30432
1579,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,0,44333
1580,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,1,0,0,0,30432
1581,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,1,0,0,0,33343
1582,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,1,0,33343
1583,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,0,1,65758
1584,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,1,0,0,47973
1585,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,1,0,0,0,30613
1586,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,0,1,44333
1587,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,0,1,60298
1588,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,1,0,37432
1589,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,0,1,44333
1590,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,0,1,33343
1591,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,1,0,0,0,30613
1592,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,1,0,0,0,61490
1593,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,1,0,0,44192
1594,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,1,0,37432
1595,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,0,1,27962
1596,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,1,0,0,0,28273
1597,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,1,0,40552
1598,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,1,0,27962
1599,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,1,0,0,61490
1600,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25882
1601,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,0,44192
1602,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,0,1,27962
1603,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,1,0,44192
1604,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,1,0,0,0,66950
1605,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,1,0,55748
1606,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,0,1,44192
1607,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,1,0,0,0,55748
1608,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,1,0,44192
1609,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,0,1,0,30432
1610,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,1,0,0,44333
1611,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,0,1,66950
1612,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,0,1,47973
1613,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,1,0,0,0,27962
1614,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,1,0,0,28273
1615,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,0,1,61490
1616,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,1,0,0,65758
1617,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,1,0,0,0,27962
1618,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,0,1,55748
1619,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,0,1,30432
1620,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,1,0,0,0,40552
1621,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,1,0,0,0,44333
1622,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,0,1,25882
1623,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,1,0,0,0,27962
1624,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,0,1,56810
1625,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,1,0,0,0,33343
1626,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,1,0,0,0,44333
1627,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,1,0,0,0,55748
1628,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,1,0,0,0,56810
1629,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,0,0,1,55748
1630,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,1,0,0,0,40552
1631,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,0,1,44333
1632,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,1,0,0,44192
1633,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,0,56810
1634,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,1,0,33343
1635,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,1,0,0,0,28273
1636,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,1,0,0,0,37432
1637,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,1,0,0,33343
1638,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,1,0,0,27962
1639,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,1,0,0,27962
1640,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,1,0,0,0,56810
1641,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,0,1,56810
1642,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,1,0,0,0,47973
1643,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,1,0,0,0,40552
1644,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,1,0,0,40552
1645,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,1,0,0,30613
1646,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,0,1,56810
1647,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,1,0,0,60298
1648,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,1,0,60298
1649,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,1,0,37432
1650,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,0,0,1,56810
1651,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,1,0,0,44192
1652,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,0,40552
1653,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,0,1,44192
1654,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,1,0,0,33343
1655,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,1,0,0,30432
1656,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,1,0,37432
1657,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,1,0,0,0,61490
1658,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,1,0,0,0,30613
1659,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,1,0,0,0,66950
1660,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,1,0,0,0,33343
1661,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,1,0,0,0,27962
1662,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,0,0,1,56810
1663,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,1,0,65758
1664,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,1,0,0,52263
1665,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,1,0,0,0,55748
1666,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,1,0,0,60298
1667,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,1,0,0,0,33343
1668,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,1,0,0,27962
1669,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,1,0,0,0,52263
1670,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,0,1,52263
1671,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25882
1672,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,0,1,0,61490
1673,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,1,0,0,0,40552
1674,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,1,0,0,66950
1675,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,1,0,0,25882
1676,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,0,1,66950
1677,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,1,0,0,0,65758
1678,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,0,1,33343
1679,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,1,0,55748
1680,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,1,0,0,0,30432
1681,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,1,0,0,65758
1682,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,0,1,28273
1683,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,0,1,47973
1684,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,1,0,28273
1685,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,0,1,52263
1686,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,1,0,0,0,44333
1687,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,1,0,0,0,28273
1688,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,1,0,28273
1689,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,1,0,61490
1690,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,1,0,44333
1691,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,1,0,0,0,44333
1692,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,1,0,0,0,55748
1693,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,1,0,0,0,30432
1694,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,1,0,0,56810
1695,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,0,0,1,30432
1696,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,0,1,66950
1697,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,0,44192
1698,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,0,1,55748
1699,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,1,0,25882
1700,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,1,0,44333
1701,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,1,0,0,25882
1702,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,1,0,0,55748
1703,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,0,56810
1704,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,1,0,0,0,40552
1705,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,1,0,60298
1706,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,0,56810
1707,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,0,40552
1708,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,1,0,0,0,25882
1709,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,0,28273
1710,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,0,1,28273
1711,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,0,40552
1712,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,1,0,0,0,55748
1713,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,1,0,0,0,55748
1714,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,0,1,0,61490
1715,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,1,0,0,0,27962
1716,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,0,27962
1717,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,0,1,44192
1718,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,1,0,0,0,30432
1719,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,1,0,37432
1720,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,1,0,0,0,30432
1721,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,0,1,27962
1722,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,1,0,0,27962
1723,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,1,0,0,0,25882
1724,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,0,44333
1725,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,1,0,0,0,33343
1726,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,1,0,28273
1727,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,1,0,0,66950
1728,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,0,1,27962
1729,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,0,1,44333
1730,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,1,0,0,66950
1731,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,1,0,0,0,60298
1732,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,0,1,25882
1733,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,1,0,0,0,44333
1734,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,1,0,0,0,25882
1735,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,1,0,0,37432
1736,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,1,0,0,0,47973
1737,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,1,0,52263
1738,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,1,0,0,30613
1739,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,0,44192
1740,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,0,1,30432
1741,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,1,0,0,30432
1742,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,1,0,0,44333
1743,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,0,1,47973
1744,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,1,0,0,0,30432
1745,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,0,0,1,61490
1746,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,0,1,44192
1747,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,0,0,1,30613
1748,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,0,44333
1749,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,1,0,0,0,28273
1750,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,1,0,61490
1751,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,0,1,27962
1752,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,0,56810
1753,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,0,1,47973
1754,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,1,0,47973
1755,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,1,0,0,0,27962
1756,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,0,1,47973
1757,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,1,0,0,47973
1758,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,0,44333
1759,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,1,0,0,37432
1760,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,0,1,33343
1761,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,1,0,0,55748
1762,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,1,0,0,0,44333
1763,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,1,0,0,0,27962
1764,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,1,0,0,60298
1765,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,1,0,0,0,55748
1766,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,0,1,28273
1767,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,1,0,0,33343
1768,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,0,1,27962
1769,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,1,0,65758
1770,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,1,0,0,40552
1771,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,1,0,0,66950
1772,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,1,0,0,25882
1773,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,0,28273
1774,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,1,0,28273
1775,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,0,1,33343
1776,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,0,1,25882
1777,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,1,0,0,40552
1778,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,1,0,0,0,44333
1779,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,0,1,33343
1780,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,1,0,0,37432
1781,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,1,0,0,0,61490
1782,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,0,1,44192
1783,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,0,1,60298
1784,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,0,1,66950
1785,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,1,0,0,60298
1786,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,1,0,0,30613
1787,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,0,44333
1788,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,1,0,0,0,33343
1789,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,1,0,27962
1790,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,1,0,0,37432
1791,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,0,1,27962
1792,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,1,0,0,0,52263
1793,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,0,1,56810
1794,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,1,0,0,55748
1795,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,1,0,0,0,66950
1796,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,0,1,28273
1797,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,1,0,0,0,66950
1798,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,1,0,0,25882
1799,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,1,0,0,60298
1800,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,0,1,40552
1801,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,1,0,0,40552
1802,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,1,0,0,0,28273
1803,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,1,0,0,30613
1804,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,1,0,0,66950
1805,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,0,1,65758
1806,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,0,1,56810
1807,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,1,0,0,61490
1808,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,0,1,33343
1809,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,0,1,28273
1810,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,0,1,52263
1811,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,1,0,65758
1812,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,1,0,65758
1813,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,1,0,0,0,55748
1814,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,1,0,0,28273
1815,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,1,0,33343
1816,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,1,0,0,52263
1817,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,0,44192
1818,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,1,0,0,0,65758
1819,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,0,1,47973
1820,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,0,1,44192
1821,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,1,0,66950
1822,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,1,0,65758
1823,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,1,0,25882
1824,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,1,0,25882
