,meansOfTransport,distance,duration,delay,trafficViolation,startLocation_Hangzhou,startLocation_Hefei,startLocation_Shanghai,startLocation_Wuxi,endLocation_Hangzhou,endLocation_Hefei,endLocation_Shanghai,endLocation_Wuxi,timespan_2,timespan_3,timespan_4,timespan_5,cost
1035,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,1,0,18379
1036,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,1,0,66221
1037,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,1,0,0,19819
1038,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,18379
1039,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,1,0,45221
1040,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,1,0,0,0,19819
1041,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,0,1,60869
1042,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,1,0,0,21739
1043,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,1,0,0,0,19819
1044,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,1,0,0,0,27053
1045,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,1,0,0,0,60869
1046,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,1,0,0,49061
1047,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,1,0,19819
1048,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,1,0,0,53381
1049,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,1,0,0,18379
1050,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,1,0,0,22973
1051,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,1,22973
1052,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,0,1,61181
1053,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,1,0,51509
1054,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,1,0,0,53381
1055,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,1,55829
1056,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,0,1,72221
1057,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,1,0,61181
1058,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,1,0,72221
1059,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,1,0,0,19819
1060,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,1,0,0,45221
1061,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,0,1,49061
1062,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,1,0,72221
1063,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,1,0,18379
1064,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,1,0,72221
1065,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,1,0,53381
1066,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,1,0,61181
1067,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,1,0,0,0,53381
1068,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,0,1,55829
1069,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,1,0,0,0,24893
1070,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,1,0,0,0,21739
1071,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,1,0,0,27053
1072,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,1,0,0,18379
1073,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,1,0,0,0,53381
1074,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,1,0,61181
1075,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,1,0,18379
1076,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,0,1,45221
1077,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,1,0,0,0,18379
1078,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,1,0,0,0,49061
1079,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,1,0,0,0,61181
1080,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,1,0,18379
1081,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,1,0,0,21739
1082,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,0,1,27053
1083,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,1,0,0,0,21739
1084,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,1,0,72221
1085,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,1,55829
1086,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,1,0,0,0,21739
1087,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,1,0,27053
1088,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,22973
1089,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,1,0,0,18379
1090,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,0,1,27053
1091,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,21739
1092,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,1,0,0,27053
1093,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,1,0,0,51509
1094,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,18379
1095,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,1,0,0,66221
1096,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,0,1,18379
1097,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,1,0,51509
1098,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,1,0,0,22973
1099,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,1,0,0,24893
1100,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,1,22973
1101,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,0,1,66221
1102,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21739
1103,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,1,0,0,0,21739
1104,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,1,0,0,61181
1105,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,1,0,0,0,19819
1106,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,1,0,60869
1107,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,1,0,0,66221
1108,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,0,1,45221
1109,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,0,1,27053
1110,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,1,0,0,53381
1111,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,1,0,21739
1112,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,0,1,19819
1113,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,18379
1114,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,1,0,19819
1115,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,1,0,18379
1116,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,1,0,0,0,53381
1117,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,1,0,55829
1118,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,1,0,0,60869
1119,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,1,0,0,24893
1120,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,1,0,0,0,51509
1121,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,0,1,66221
1122,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,0,1,72221
1123,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,1,0,0,0,51509
1124,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21739
1125,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,1,0,0,0,45221
1126,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,1,0,0,0,51509
1127,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,1,0,0,21739
1128,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,18379
1129,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,0,1,22973
1130,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,1,0,0,0,53381
1131,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,1,0,19819
1132,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,1,0,45221
1133,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,1,0,0,55829
1134,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,1,0,19819
1135,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,1,0,0,0,55829
1136,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,1,0,0,21739
1137,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,1,0,0,0,55829
1138,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,1,0,0,0,72221
1139,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,1,0,45221
1140,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,1,0,0,0,22973
1141,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,0,1,19819
1142,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,1,0,55829
1143,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,1,0,61181
1144,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,1,0,0,0,61181
1145,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,1,0,45221
1146,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,1,0,0,49061
1147,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,1,0,19819
1148,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,21739
1149,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,1,0,0,53381
1150,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,1,0,27053
1151,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,1,0,0,0,66221
1152,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,1,0,24893
1153,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,1,0,21739
1154,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,1,0,0,22973
1155,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,1,0,45221
1156,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,1,0,0,0,19819
1157,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,1,0,24893
1158,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,1,0,0,0,24893
1159,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24893
1160,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,1,0,0,49061
1161,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,1,0,0,21739
1162,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,1,0,0,0,18379
1163,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,1,0,0,0,66221
1164,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,0,1,24893
1165,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,1,0,18379
1166,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,1,0,21739
1167,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,1,0,0,0,18379
1168,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,1,0,61181
1169,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,1,51509
1170,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,1,0,53381
1171,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,1,0,0,45221
1172,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,1,0,51509
1173,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,1,0,0,0,22973
1174,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,1,0,0,51509
1175,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,1,0,0,0,19819
1176,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,1,0,0,0,21739
1177,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,1,0,0,0,18379
1178,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,1,0,0,0,21739
1179,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,0,1,53381
1180,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,1,0,0,22973
1181,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,1,0,66221
1182,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,1,0,21739
1183,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,1,0,22973
1184,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,1,0,0,0,19819
1185,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,1,0,0,18379
1186,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,0,1,24893
1187,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,0,1,19819
1188,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,1,0,0,22973
1189,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,1,0,19819
1190,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,1,0,0,72221
1191,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,1,0,0,22973
1192,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,1,0,0,0,72221
1193,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,1,0,53381
1194,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,1,0,0,21739
1195,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,0,1,19819
1196,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,1,0,0,21739
1197,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,1,0,0,49061
1198,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,1,0,19819
1199,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,1,0,0,24893
1200,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,1,0,53381
1201,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,1,0,0,0,18379
1202,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,1,0,0,0,55829
1203,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,1,0,0,0,27053
1204,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,0,1,55829
1205,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,1,0,49061
1206,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,1,0,0,72221
1207,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,1,0,0,0,21739
1208,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,1,0,0,18379
1209,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,0,1,27053
1210,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,1,0,0,0,66221
1211,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,1,0,0,18379
1212,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,0,1,49061
1213,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,1,0,0,0,55829
1214,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,1,0,0,21739
1215,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,1,0,0,18379
1216,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,0,1,60869
1217,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,1,0,0,53381
1218,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,1,0,0,0,45221
1219,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,1,0,0,0,22973
1220,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,1,0,0,19819
1221,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,1,0,53381
1222,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,1,0,0,0,18379
1223,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,1,0,0,0,66221
1224,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,1,0,0,0,72221
1225,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,1,0,0,60869
1226,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,1,0,0,0,21739
1227,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,1,0,0,0,22973
1228,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,1,0,0,0,49061
1229,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,1,0,45221
1230,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,1,0,61181
1231,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,1,0,66221
1232,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,1,0,0,72221
1233,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,1,0,21739
1234,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,1,0,0,0,22973
1235,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,1,0,0,0,19819
1236,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,1,0,0,0,49061
1237,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,0,1,66221
1238,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,1,0,0,0,49061
1239,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,1,0,0,19819
1240,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,1,0,0,53381
1241,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,1,0,0,0,22973
1242,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,1,0,19819
1243,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,1,51509
1244,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,1,0,0,18379
1245,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,1,0,0,21739
1246,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,1,0,18379
1247,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,0,1,72221
1248,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,1,0,18379
1249,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,1,0,0,0,19819
1250,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,1,0,0,55829
1251,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,0,1,53381
1252,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,1,0,0,22973
1253,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,0,1,27053
1254,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,1,0,0,0,51509
1255,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,1,0,0,18379
1256,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,1,0,0,0,27053
1257,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,1,0,0,0,55829
1258,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,1,0,0,0,53381
1259,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,0,1,55829
1260,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,1,0,18379
1261,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,0,1,51509
1262,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,1,0,0,0,27053
1263,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,1,0,55829
1264,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,0,1,72221
1265,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,1,0,45221
1266,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,1,0,49061
1267,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,1,0,0,49061
1268,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,1,0,0,0,66221
1269,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,1,0,0,21739
1270,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,1,0,0,60869
1271,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,1,0,24893
1272,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,0,1,18379
1273,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,1,0,0,45221
1274,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,1,0,0,18379
1275,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,0,1,53381
1276,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,1,0,0,0,53381
1277,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,1,0,18379
1278,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,0,1,66221
1279,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,0,1,66221
1280,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,1,0,19819
1281,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,1,0,0,21739
1282,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,1,0,0,0,24893
1283,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,21739
1284,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,1,0,18379
1285,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,1,0,0,0,18379
1286,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,1,0,0,19819
1287,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,1,0,0,49061
1288,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,1,0,21739
1289,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,1,0,0,0,61181
1290,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,1,0,21739
1291,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,1,0,21739
1292,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,0,1,45221
1293,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,0,1,19819
1294,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,0,1,55829
1295,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,1,0,66221
1296,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,1,0,61181
1297,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,0,1,61181
1298,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,0,1,60869
1299,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,1,0,21739
1300,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,0,1,49061
1301,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,1,0,0,55829
1302,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,1,0,0,18379
1303,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,0,1,18379
1304,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,1,0,0,0,45221
1305,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,1,0,0,0,21739
1306,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,1,0,0,24893
1307,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,1,0,18379
1308,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,1,0,51509
1309,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,1,0,0,0,21739
1310,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,1,0,0,45221
1311,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,1,0,0,51509
1312,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,1,0,72221
1313,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,1,0,21739
1314,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,0,1,60869
1315,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,0,1,49061
1316,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,0,1,53381
1317,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,1,0,60869
1318,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,1,0,0,0,21739
1319,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,0,1,66221
1320,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,1,0,0,45221
1321,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,1,0,21739
1322,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,0,1,45221
1323,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,1,0,0,66221
1324,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,1,0,0,18379
1325,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,1,0,60869
1326,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,1,0,0,0,18379
1327,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,1,0,18379
1328,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,0,1,72221
1329,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,0,1,45221
1330,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,1,0,0,0,21739
1331,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,0,1,53381
1332,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,1,0,0,0,19819
1333,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,1,0,18379
1334,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,0,1,51509
1335,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,1,0,0,45221
