,meansOfTransport,distance,duration,delay,trafficViolation,startLocation_Hangzhou,startLocation_Hefei,startLocation_Shanghai,startLocation_Wuxi,endLocation_Hangzhou,endLocation_Hefei,endLocation_Shanghai,endLocation_Wuxi,timespan_1,timespan_2,timespan_3,timespan_4,timespan_5,cost
1458,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,9340
1459,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9340
1460,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22980
1461,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,30856
1462,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,31090
1463,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,33610
1464,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,10060
1465,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,33610
1466,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,26176
1467,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,33610
1468,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,9340
1469,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,10060
1470,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,13715
1471,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,24900
1472,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,28336
1473,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,27060
1474,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,30856
1475,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,27060
1476,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,27060
1477,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,27060
1478,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,24900
1479,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,26176
1480,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,36610
1481,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,33610
1482,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9340
1483,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,22980
1484,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,33610
1485,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,11675
1486,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,30856
1487,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,11020
1488,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,31090
1489,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,31090
1490,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,13715
1491,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,36610
1492,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,12635
1493,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,24900
1494,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,26176
1495,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10060
1496,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,27060
1497,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,11675
1498,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,11020
1499,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,9340
1500,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,30856
1501,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,10060
1502,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,11675
1503,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,30856
1504,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,24900
1505,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,9340
1506,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,10060
1507,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,33610
1508,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12635
1509,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,11675
1510,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13715
1511,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11020
1512,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9340
1513,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,33610
1514,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,31090
1515,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,22980
1516,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,31090
1517,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,30856
1518,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,11020
1519,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,9340
1520,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,10060
1521,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,22980
1522,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,33610
1523,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,26176
1524,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,11675
1525,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,10060
1526,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,24900
1527,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,27060
1528,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,11675
1529,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,26176
1530,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,10060
1531,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,10060
1532,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,27060
1533,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,26176
1534,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,30856
1535,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,11020
1536,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,9340
1537,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,27060
1538,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,12635
1539,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,10060
1540,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,11020
1541,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,11020
1542,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,13715
1543,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,12635
1544,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,11675
1545,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,27060
1546,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,28336
1547,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,33610
1548,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,30856
1549,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,26176
1550,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,27060
1551,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,36610
1552,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,13715
1553,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,24900
1554,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,30856
1555,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,11020
1556,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,12635
1557,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9340
1558,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11020
1559,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,30856
1560,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,36610
1561,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13715
1562,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,28336
1563,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,28336
1564,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,10060
1565,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,9340
1566,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,13715
1567,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,11020
1568,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,22980
1569,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,11020
1570,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,9340
1571,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,31090
1572,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,31090
1573,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,33610
1574,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,26176
1575,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11020
1576,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,11020
1577,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,36610
1578,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,9340
1579,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11020
1580,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9340
1581,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,26176
1582,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,10060
1583,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,13715
1584,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11020
1585,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,13715
1586,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,26176
1587,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,9340
1588,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,24900
1589,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,30856
1590,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,11020
1591,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,22980
1592,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10060
1593,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,9340
1594,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,12635
1595,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,10060
1596,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,31090
1597,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,9340
1598,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,28336
1599,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10060
1600,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,13715
1601,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,36610
1602,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,10060
1603,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,9340
1604,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,28336
1605,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,22980
1606,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,36610
1607,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,13715
1608,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,30856
1609,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,30856
1610,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,26176
1611,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,10060
1612,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,24900
1613,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,31090
1614,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,27060
1615,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,11020
1616,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,12635
1617,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,27060
1618,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,11675
1619,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,28336
1620,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,24900
1621,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,28336
1622,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,11020
1623,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,27060
1624,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,27060
1625,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,10060
1626,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,11020
1627,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,10060
1628,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,36610
1629,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,27060
1630,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,11020
1631,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,26176
1632,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11020
1633,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,36610
1634,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,22980
1635,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,11020
1636,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,24900
1637,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,13715
1638,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,11675
1639,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,30856
1640,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,30856
1641,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,30856
1642,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,31090
1643,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,30856
1644,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,27060
1645,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,26176
1646,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,27060
1647,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,9340
1648,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,11020
1649,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,36610
1650,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,30856
1651,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,9340
1652,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,27060
1653,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,36610
1654,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,22980
1655,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10060
1656,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,36610
1657,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,12635
1658,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,13715
1659,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,13715
1660,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11020
1661,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,9340
1662,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,10060
1663,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13715
1664,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,33610
1665,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,31090
1666,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,12635
1667,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,31090
1668,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,11020
1669,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,11020
1670,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,12635
1671,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,10060
1672,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,30856
1673,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,11020
1674,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,26176
1675,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,10060
1676,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,28336
1677,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,31090
1678,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,36610
1679,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,31090
1680,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,11675
1681,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,11675
1682,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,28336
1683,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,31090
1684,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,11020
1685,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,33610
1686,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,9340
1687,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,28336
1688,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,24900
1689,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,28336
1690,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,13715
1691,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11020
1692,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,31090
1693,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,27060
1694,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,26176
1695,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,9340
1696,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,27060
1697,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,36610
1698,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,27060
1699,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,26176
1700,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,31090
1701,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,11020
1702,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,9340
1703,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,31090
1704,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,12635
1705,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,28336
1706,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,22980
1707,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,26176
1708,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,11020
1709,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,26176
1710,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,36610
1711,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,9340
1712,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,22980
1713,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,22980
1714,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,12635
1715,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9340
1716,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,27060
1717,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,24900
1718,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10060
1719,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,22980
1720,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,12635
1721,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10060
1722,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,13715
1723,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,11020
1724,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,11020
1725,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10060
1726,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,13715
1727,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,28336
1728,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,30856
1729,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,11020
1730,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11020
1731,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,13715
1732,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,13715
1733,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,26176
1734,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,26176
1735,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,31090
1736,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,36610
1737,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,31090
1738,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,9340
1739,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,12635
1740,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,36610
1741,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,11675
1742,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,36610
1743,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,24900
1744,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,13715
1745,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,28336
