,meansOfTransport,distance,duration,delay,trafficViolation,startLocation_Hangzhou,startLocation_Hefei,startLocation_Shanghai,startLocation_Wuxi,endLocation_Hangzhou,endLocation_Hefei,endLocation_Shanghai,endLocation_Wuxi,timespan_2,timespan_3,timespan_4,timespan_5,cost
1524,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,0,1,13732
1525,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,1,0,0,0,45618
1526,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,1,0,32599
1527,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,0,1,45618
1528,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11632
1529,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,1,0,38449
1530,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,0,1,32599
1531,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,0,1,38449
1532,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,1,0,28619
1533,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12532
1534,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,1,0,0,0,13732
1535,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,1,0,0,0,12532
1536,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,1,0,0,0,12532
1537,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,1,0,0,0,45618
1538,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,1,0,0,38718
1539,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,1,0,0,0,15739
1540,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,1,0,0,11632
1541,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,1,0,0,33719
1542,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,0,1,38718
1543,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,1,0,33719
1544,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,0,1,11632
1545,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,0,1,41868
1546,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,1,0,0,33719
1547,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,1,35299
1548,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,1,0,38718
1549,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,1,0,0,0,13732
1550,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,1,0,32599
1551,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,1,0,45618
1552,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,1,0,0,0,12532
1553,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,1,0,12532
1554,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,1,0,0,12532
1555,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,14539
1556,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,1,0,0,0,41868
1557,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,1,0,0,0,13732
1558,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,1,0,13732
1559,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,1,0,0,31019
1560,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,0,1,13732
1561,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,1,0,0,0,28619
1562,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,1,0,38718
1563,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,0,1,45618
1564,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,1,0,0,31019
1565,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,1,0,0,0,41868
1566,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14539
1567,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,1,0,0,31019
1568,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11632
1569,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,1,0,0,0,38449
1570,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,1,0,0,0,32599
1571,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11632
1572,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,1,0,0,0,14539
1573,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,1,0,0,0,17089
1574,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,1,0,0,0,12532
1575,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,0,1,11632
1576,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,1,0,0,0,38718
1577,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,1,0,0,0,14539
1578,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,1,0,0,11632
1579,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,1,0,38718
1580,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,0,1,41868
1581,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,1,0,0,38718
1582,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,1,0,0,0,12532
1583,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,1,0,0,31019
1584,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,1,0,41868
1585,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,1,0,0,0,31019
1586,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,1,0,11632
1587,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,1,0,0,0,13732
1588,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,1,0,38449
1589,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,0,1,11632
1590,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,0,1,11632
1591,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,1,0,0,12532
1592,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,1,0,0,12532
1593,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,0,1,38449
1594,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,0,1,12532
1595,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,1,0,35299
1596,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,1,0,0,45618
1597,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,0,1,31019
1598,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,0,1,38449
1599,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,0,1,41868
1600,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,1,0,13732
1601,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13732
1602,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,0,1,12532
1603,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,1,0,0,0,13732
1604,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,0,1,45618
1605,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14539
1606,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,1,0,38449
1607,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,1,0,0,0,17089
1608,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,0,1,38449
1609,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,0,1,15739
1610,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14539
1611,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,0,1,12532
1612,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,0,1,17089
1613,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,1,0,0,0,33719
1614,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,1,0,45618
1615,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,0,1,12532
1616,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,0,1,38449
1617,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,1,0,0,0,11632
1618,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,1,0,13732
1619,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,1,0,14539
1620,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,1,0,11632
1621,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,1,0,13732
1622,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,1,0,0,0,33719
1623,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,1,0,33719
1624,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,0,1,35299
1625,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,1,0,0,12532
1626,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,1,32599
1627,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,1,0,0,0,31019
1628,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,1,0,0,14539
1629,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,0,1,11632
1630,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,0,1,28619
1631,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,0,1,12532
1632,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,1,0,0,13732
1633,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,1,0,0,17089
1634,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,1,0,0,17089
1635,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,1,0,0,0,17089
1636,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,0,1,31019
1637,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,1,0,0,0,41868
1638,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,0,1,17089
1639,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,1,0,15739
1640,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,0,1,12532
1641,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,13732
1642,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,1,0,41868
1643,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,1,0,0,12532
1644,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12532
1645,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,1,0,0,0,12532
1646,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,0,1,15739
1647,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,1,32599
1648,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,1,0,11632
1649,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,1,0,35299
1650,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,1,0,31019
1651,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,1,0,0,12532
1652,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,1,0,45618
1653,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,1,0,13732
1654,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,1,0,35299
1655,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,1,0,0,0,13732
1656,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,1,0,0,0,45618
1657,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,1,0,0,0,32599
1658,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,0,1,41868
1659,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,1,0,0,0,14539
1660,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,1,0,0,0,41868
1661,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,1,0,0,0,31019
1662,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,1,0,15739
1663,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,1,0,41868
1664,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,1,0,11632
1665,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,0,1,33719
1666,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,1,0,0,0,45618
1667,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,0,1,38718
1668,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,0,1,15739
1669,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,1,0,0,11632
1670,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,1,0,15739
1671,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,1,0,0,0,38718
1672,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,1,32599
1673,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,1,0,0,0,14539
1674,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,0,1,11632
1675,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,1,0,0,0,31019
1676,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,1,0,45618
1677,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,14539
1678,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,1,35299
1679,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,1,0,0,0,11632
1680,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,1,0,0,0,12532
1681,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12532
1682,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,1,0,15739
1683,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,1,0,0,33719
1684,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,1,0,0,0,45618
1685,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,1,0,0,38449
1686,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,1,0,0,0,11632
1687,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,0,1,13732
1688,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,1,0,0,13732
1689,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,1,0,33719
1690,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,0,1,31019
1691,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,1,0,0,33719
1692,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,1,0,0,0,12532
1693,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,1,0,0,38449
1694,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,1,0,17089
1695,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,1,0,12532
1696,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,0,1,45618
1697,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,1,0,0,38718
1698,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,1,0,41868
1699,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11632
1700,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,0,1,45618
1701,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,1,0,12532
1702,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,0,1,13732
1703,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,1,0,0,15739
1704,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,1,0,38449
1705,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,1,0,28619
1706,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,1,0,0,17089
1707,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,1,0,38449
1708,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,1,0,0,38449
1709,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,1,0,0,0,38449
1710,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,1,0,0,15739
1711,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,1,0,0,38718
1712,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,1,0,0,31019
1713,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,0,1,11632
1714,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,1,0,35299
1715,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,1,0,38718
1716,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,1,0,17089
1717,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,1,0,35299
1718,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,1,0,0,14539
1719,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,0,1,33719
1720,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,1,0,38449
1721,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,1,0,17089
1722,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,1,0,0,0,33719
1723,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,1,0,0,0,11632
1724,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,1,0,17089
1725,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,1,0,0,33719
1726,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,1,0,38449
1727,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,0,1,45618
1728,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,1,0,31019
1729,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,0,1,41868
1730,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,1,0,0,13732
1731,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,1,0,0,15739
1732,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,1,0,0,45618
1733,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,1,0,0,0,35299
1734,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,1,0,28619
1735,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,14539
1736,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,1,0,0,0,38718
1737,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,1,0,0,38718
1738,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,1,0,0,33719
1739,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,1,32599
1740,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,1,0,0,12532
1741,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,0,1,45618
1742,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,1,0,0,0,15739
1743,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,1,0,0,0,13732
1744,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,0,1,28619
1745,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,1,0,38718
1746,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,1,0,0,14539
1747,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,0,1,28619
1748,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,1,0,0,38718
1749,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11632
1750,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,1,0,0,0,15739
1751,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,0,1,31019
1752,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,1,0,41868
1753,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,1,0,13732
1754,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,1,0,0,0,13732
1755,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,0,1,12532
1756,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,1,0,0,0,17089
1757,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,1,0,0,35299
1758,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,1,0,0,0,38449
1759,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,1,0,31019
1760,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,1,0,31019
1761,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,1,0,38449
1762,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,1,0,0,33719
1763,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,1,0,28619
1764,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,1,0,0,33719
1765,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,1,0,28619
1766,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,1,0,0,13732
1767,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,1,35299
1768,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,0,1,45618
1769,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,1,0,0,0,28619
1770,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,1,0,0,15739
1771,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,1,0,17089
1772,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,1,0,0,0,38449
1773,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,0,1,31019
1774,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,1,0,0,0,45618
1775,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,1,0,0,11632
1776,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,1,0,13732
1777,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,1,0,31019
1778,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,1,0,0,13732
1779,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,1,0,0,0,14539
1780,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,0,1,38718
1781,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,0,1,12532
1782,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,0,1,13732
1783,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,1,0,38449
1784,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,1,0,38718
1785,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,1,0,0,0,33719
1786,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,1,0,41868
1787,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,1,0,17089
1788,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14539
1789,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,1,0,0,41868
1790,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,1,0,31019
1791,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11632
1792,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,1,14539
1793,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,0,1,38449
1794,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,1,0,32599
1795,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,1,0,38718
1796,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,1,0,38449
1797,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,0,1,41868
1798,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,1,0,11632
1799,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,1,14539
1800,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,1,0,38449
1801,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,1,0,0,32599
1802,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,1,0,0,11632
1803,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,1,0,0,0,35299
1804,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,1,0,0,28619
1805,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,1,0,0,35299
1806,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11632
1807,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,1,0,0,17089
1808,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,1,0,0,13732
1809,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,1,0,0,28619
1810,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,1,0,0,45618
1811,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,1,0,0,31019
1812,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,1,0,11632
1813,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,0,1,17089
1814,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,1,0,13732
1815,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,0,1,35299
1816,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,0,1,41868
1817,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,13732
1818,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,1,0,31019
1819,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,1,0,38449
1820,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,0,1,31019
1821,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11632
1822,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,1,0,0,12532
1823,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,0,1,41868
1824,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11632
