,meansOfTransport,distance,duration,delay,trafficViolation,startLocation_Chengdu,startLocation_Chongqing,startLocation_Guiyang,startLocation_Kunming,endLocation_Chengdu,endLocation_Chongqing,endLocation_Guiyang,endLocation_Kunming,timespan_2,timespan_3,timespan_4,timespan_5,cost
1524,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,0,40622
1525,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,1,0,0,0,89330
1526,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,1,0,0,44232
1527,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,0,82490
1528,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,1,0,0,0,75963
1529,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,1,0,0,0,95578
1530,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,1,0,0,0,75963
1531,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,1,0,0,0,89330
1532,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,1,0,0,89330
1533,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,0,82490
1534,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,0,1,97310
1535,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,0,1,89330
1536,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,1,0,0,0,41053
1537,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,1,0,0,95578
1538,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,1,0,0,0,80948
1539,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,1,0,64232
1540,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,0,44232
1541,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,0,1,87598
1542,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,1,0,97310
1543,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,1,0,0,97310
1544,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,0,1,0,44232
1545,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,1,0,0,87598
1546,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,1,0,0,0,64232
1547,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,1,0,95578
1548,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,0,1,69693
1549,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,0,44232
1550,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,0,64373
1551,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,0,1,80948
1552,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,1,0,0,0,69693
1553,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,1,0,0,0,64232
1554,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,1,0,64373
1555,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,1,0,0,0,95578
1556,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,0,0,1,80948
1557,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,1,0,64232
1558,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,1,0,58912
1559,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,1,0,0,37582
1560,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,1,0,48463
1561,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,1,0,0,0,82490
1562,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,1,0,0,0,95578
1563,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,0,58912
1564,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,1,0,0,58912
1565,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,1,0,0,0,44473
1566,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,0,82490
1567,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,0,1,87598
1568,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,0,1,64232
1569,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,1,0,0,0,64373
1570,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,1,0,64373
1571,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,1,0,0,0,44473
1572,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,1,0,0,48463
1573,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,1,0,0,95578
1574,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,1,0,0,89330
1575,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,1,0,0,0,44232
1576,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,1,0,48463
1577,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,1,0,0,0,75963
1578,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,1,0,97310
1579,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,1,0,0,37582
1580,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,1,0,0,80948
1581,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,1,0,37582
1582,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,0,1,37582
1583,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,0,1,48463
1584,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,0,1,48463
1585,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,1,0,0,0,95578
1586,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,1,0,87598
1587,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,1,0,75963
1588,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,0,82490
1589,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,0,40622
1590,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,1,0,0,87598
1591,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,1,0,37582
1592,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,1,0,0,87598
1593,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,1,0,0,0,95578
1594,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,1,0,0,44473
1595,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,1,0,0,0,54352
1596,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,1,0,48463
1597,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,0,44232
1598,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,0,1,95578
1599,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,0,1,0,44232
1600,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,1,0,0,0,87598
1601,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,0,0,1,89330
1602,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,1,0,0,0,44232
1603,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,0,1,0,44232
1604,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,1,0,0,0,97310
1605,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,1,0,80948
1606,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,0,1,87598
1607,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,1,0,80948
1608,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,0,1,40622
1609,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,1,0,0,41053
1610,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,1,0,0,0,44473
1611,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,1,0,0,89330
1612,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,1,0,0,0,82490
1613,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,0,1,69693
1614,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,0,1,75963
1615,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,1,0,0,0,89330
1616,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,1,0,0,40622
1617,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,1,0,0,37582
1618,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,1,0,0,0,54352
1619,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,1,0,0,97310
1620,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,1,0,0,87598
1621,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,1,0,0,37582
1622,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,1,0,97310
1623,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,1,0,95578
1624,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,0,1,64373
1625,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,1,0,0,54352
1626,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,0,1,40622
1627,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,0,1,97310
1628,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,1,0,0,0,89330
1629,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,0,1,41053
1630,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,1,0,0,44232
1631,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,1,0,0,48463
1632,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,0,82490
1633,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,0,1,64232
1634,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,1,0,87598
1635,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,1,0,0,54352
1636,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,1,0,0,0,87598
1637,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,1,0,0,0,64232
1638,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,1,0,0,64232
1639,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,1,0,0,0,48463
1640,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,1,0,0,0,89330
1641,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,1,0,0,97310
1642,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,1,0,0,97310
1643,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,0,64232
1644,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,1,0,97310
1645,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,0,1,0,44473
1646,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,1,0,0,37582
1647,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,0,1,54352
1648,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,1,0,0,48463
1649,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,0,1,58912
1650,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,1,0,0,0,40622
1651,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,1,0,89330
1652,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,0,0,1,80948
1653,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,0,40622
1654,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,0,1,87598
1655,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,0,1,64373
1656,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,1,0,37582
1657,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,0,0,1,80948
1658,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,0,1,75963
1659,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,0,1,95578
1660,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,1,0,0,69693
1661,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,1,0,0,48463
1662,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,0,58912
1663,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,1,0,80948
1664,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,0,41053
1665,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,1,0,95578
1666,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,1,0,0,0,64232
1667,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,1,0,0,54352
1668,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,0,1,37582
1669,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,1,0,69693
1670,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,1,0,0,0,58912
1671,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,1,0,87598
1672,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,1,0,58912
1673,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,1,0,0,80948
1674,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,1,0,0,95578
1675,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,1,0,0,0,48463
1676,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,0,64232
1677,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,1,0,0,0,58912
1678,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,0,1,41053
1679,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,0,1,89330
1680,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,1,0,0,48463
1681,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,0,44232
1682,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,0,1,44232
1683,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,1,0,0,0,58912
1684,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,0,1,97310
1685,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,1,0,0,0,54352
1686,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,1,0,48463
1687,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,1,0,97310
1688,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,1,0,0,64232
1689,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,1,0,0,0,37582
1690,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,0,1,75963
1691,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,1,0,0,87598
1692,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,0,1,58912
1693,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,1,0,0,0,41053
1694,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,1,0,87598
1695,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,1,0,0,40622
1696,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,1,0,95578
1697,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,1,0,0,0,58912
1698,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,1,0,0,0,48463
1699,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,1,0,64373
1700,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,0,1,37582
1701,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,1,0,0,41053
1702,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,1,0,0,89330
1703,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,1,0,69693
1704,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,0,1,75963
1705,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,0,64232
1706,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,1,0,54352
1707,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,0,1,64373
1708,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,0,0,1,89330
1709,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,0,1,58912
1710,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,1,0,0,44232
1711,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,0,0,1,82490
1712,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,1,0,0,0,87598
1713,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,1,0,0,82490
1714,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,1,0,0,0,48463
1715,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,0,41053
1716,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,0,1,87598
1717,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,1,0,64373
1718,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,1,0,97310
1719,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,1,0,54352
1720,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,1,0,97310
1721,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,1,0,0,44232
1722,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,1,0,0,44473
1723,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,0,1,48463
1724,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,0,1,37582
1725,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,1,0,0,0,82490
1726,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,0,1,40622
1727,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,1,0,0,0,40622
1728,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,1,0,0,37582
1729,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,1,0,0,0,44473
1730,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,1,0,58912
1731,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,1,0,0,0,44232
1732,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,1,0,0,0,41053
1733,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,1,0,0,44473
1734,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,1,0,97310
1735,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,1,0,0,40622
1736,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,0,1,75963
1737,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,0,1,69693
1738,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,1,0,0,0,80948
1739,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,1,0,0,37582
1740,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,1,0,0,37582
1741,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,0,1,0,44232
1742,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,1,0,0,0,89330
1743,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,1,0,0,89330
1744,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,1,0,0,54352
1745,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,1,0,75963
1746,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,1,0,0,0,40622
1747,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,1,0,44473
1748,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,1,0,0,0,48463
1749,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,1,0,0,0,97310
1750,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,1,0,0,41053
1751,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,1,0,0,58912
1752,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,1,0,48463
1753,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,0,0,1,44473
1754,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,1,0,0,0,54352
1755,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,1,0,0,54352
1756,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,1,0,64373
1757,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,1,0,0,0,41053
1758,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,0,0,1,44232
1759,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,1,0,0,44232
1760,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,1,0,0,0,95578
1761,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,1,0,0,0,80948
1762,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,1,0,0,0,54352
1763,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,0,1,97310
1764,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,1,0,0,0,37582
1765,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,1,0,75963
1766,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,0,1,0,80948
1767,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,1,0,69693
1768,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,0,64373
1769,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,0,1,0,82490
1770,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,0,58912
1771,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,0,1,75963
1772,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,1,0,0,40622
1773,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,1,0,0,0,89330
1774,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,0,0,1,80948
1775,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,1,0,0,64232
1776,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,1,0,69693
1777,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,1,0,0,0,64232
1778,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,1,0,0,0,89330
1779,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,0,1,58912
1780,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,1,0,0,0,41053
1781,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,0,1,0,82490
1782,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,1,0,0,58912
1783,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,0,1,64373
1784,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,0,1,58912
1785,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,1,0,0,0,54352
1786,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,0,1,44473
1787,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,0,58912
1788,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,1,0,0,95578
1789,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,1,0,0,37582
1790,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,0,1,69693
1791,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,1,0,0,0,44232
1792,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,1,0,0,0,44473
1793,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,1,0,80948
1794,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,1,0,75963
1795,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,0,1,58912
1796,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,1,0,69693
1797,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,0,1,54352
1798,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,1,0,54352
1799,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,1,0,0,40622
1800,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,1,0,0,97310
1801,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,1,0,0,54352
1802,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,1,0,0,0,48463
1803,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,0,44232
1804,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,1,0,0,0,97310
1805,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,0,1,41053
1806,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,1,0,54352
1807,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,1,0,0,0,95578
1808,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,0,44232
1809,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,0,1,82490
1810,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,1,0,0,0,89330
1811,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,1,0,0,0,64232
1812,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,1,0,0,0,64232
1813,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,1,0,0,0,44232
1814,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,1,0,48463
1815,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,1,0,0,0,48463
1816,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,1,0,97310
1817,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,1,0,95578
1818,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,0,1,64373
1819,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,1,0,0,0,40622
1820,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,1,0,41053
1821,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,1,0,0,89330
1822,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,0,1,97310
1823,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,1,0,0,97310
1824,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,0,1,69693
