,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
462,60,1.0,67.0,9839,0.0,0.0,1.0,0.0,0.0,3.0,0.0,22.0,1.0,0.0,0.0,1.0,6,8,37,11,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,462.0,1.0,0.0,250.0,712.0,0.0,2.0,0.0,0.0,1375,862,0,2237,0.0,0.0,2,1,3,1,1.0,7,0.0,1,1.0,2.0,37,1.0,2.0,440.0,0.0,0.0,0.0,305,24,0,0,0,0,0.0,1.0,2.0,2500,2,8,0.0,0.0
463,80,1.0,125.0,14419,0.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,1.0,0.0,0.0,2.0,7,5,30,28,1.0,0.0,3.0,3.0,1.0,310.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,904.0,5.0,624.0,117.0,1645.0,0.0,2.0,0.0,0.0,1479,0,0,1479,2.0,0.0,2,1,3,1,1.0,7,2.0,1,4.0,0.0,30,1.0,2.0,578.0,0.0,0.0,0.0,224,238,0,0,0,0,0.0,1.0,0.0,0,7,8,0.0,0.0
464,60,1.0,75.0,9157,0.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,1.0,0.0,0.0,1.0,7,5,14,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,912.0,912.0,0.0,2.0,0.0,0.0,1072,942,0,2014,0.0,0.0,2,1,3,1,1.0,9,0.0,0,0.0,0.0,14,1.0,2.0,486.0,0.0,0.0,0.0,124,114,0,0,0,0,0.0,1.0,0.0,0,2,8,0.0,2.0
465,20,1.0,85.0,12633,0.0,0.0,1.0,1.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,9,5,10,10,1.0,0.0,5.0,6.0,2.0,290.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,1640.0,1.0,0.0,338.0,1978.0,0.0,2.0,0.0,0.0,1978,0,0,1978,1.0,0.0,2,0,2,1,2.0,7,0.0,1,2.0,0.0,10,1.0,3.0,920.0,0.0,0.0,0.0,308,52,0,0,0,0,0.0,1.0,0.0,0,5,8,0.0,0.0
466,20,1.0,75.0,12518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,5,7,49,49,0.0,0.0,2.0,2.0,1.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,532.0,1.0,0.0,476.0,1008.0,0.0,1.0,0.0,0.0,1008,0,0,1008,0.0,0.0,1,0,3,1,1.0,6,0.0,0,0.0,0.0,49,0.0,1.0,384.0,0.0,0.0,0.0,144,0,0,0,0,0,0.0,0.0,0.0,0,4,8,0.0,0.0
467,20,1.0,83.0,13383,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,0.0,5,5,48,17,1.0,0.0,2.0,2.0,1.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,594.0,1.0,0.0,594.0,1188.0,0.0,2.0,0.0,0.0,1404,0,0,1404,0.0,0.0,2,0,3,1,0.0,7,0.0,1,3.0,0.0,48,0.0,2.0,504.0,0.0,0.0,0.0,0,16,0,0,0,0,0.0,1.0,0.0,0,3,8,0.0,0.0
468,85,1.0,50.0,7689,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,4.0,5,8,45,45,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,720.0,3.0,76.0,0.0,796.0,0.0,1.0,0.0,0.0,796,0,0,796,0.0,1.0,1,0,2,1,0.0,4,0.0,0,0.0,1.0,19,0.0,1.0,336.0,0.0,0.0,0.0,138,0,0,0,0,0,0.0,0.0,0.0,0,7,8,0.0,0.0
469,80,1.0,62.0,7706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,2.0,6,5,24,21,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,114.0,4.0,270.0,0.0,384.0,0.0,2.0,0.0,0.0,1091,0,0,1091,0.0,1.0,1,0,2,1,0.0,5,0.0,0,0.0,0.0,24,1.0,1.0,429.0,0.0,0.0,0.0,280,0,0,0,0,0,0.0,1.0,2.0,700,8,8,0.0,0.0
470,85,1.0,70.0,7669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,4.0,5,6,25,24,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,718.0,0.0,110.0,0.0,828.0,0.0,0.0,0.0,0.0,883,0,0,883,1.0,0.0,1,0,2,1,0.0,5,0.0,1,4.0,1.0,19,0.0,2.0,698.0,0.0,0.0,0.0,100,32,0,0,0,0,0.0,2.0,0.0,0,6,8,0.0,0.0
471,60,1.0,62.0,10429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,1.0,5,5,25,25,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,330.0,1.0,0.0,294.0,624.0,0.0,0.0,0.0,0.0,624,663,0,1287,0.0,0.0,1,1,3,1,0.0,6,0.0,0,0.0,1.0,16,0.0,2.0,440.0,0.0,0.0,0.0,150,0,0,0,0,0,0.0,1.0,0.0,0,7,8,0.0,0.0
472,60,1.0,70.0,10457,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,1.0,5,7,48,48,0.0,0.0,0.0,0.0,1.0,178.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,496.0,0.0,288.0,0.0,784.0,0.0,2.0,0.0,0.0,784,848,0,1632,0.0,0.0,1,1,4,1,0.0,7,0.0,1,1.0,0.0,48,2.0,2.0,898.0,0.0,0.0,0.0,0,173,368,0,0,0,0.0,0.0,0.0,0,4,8,0.0,0.0
473,60,1.0,72.0,8702,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6,5,20,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,706.0,1.0,0.0,220.0,926.0,0.0,2.0,0.0,0.0,926,678,0,1604,0.0,0.0,2,1,3,1,0.0,7,0.0,1,1.0,0.0,20,1.0,2.0,470.0,0.0,0.0,0.0,0,36,0,0,0,0,0.0,1.0,0.0,0,4,9,0.0,0.0
474,60,1.0,65.0,8139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6,5,22,21,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,476.0,1.0,0.0,204.0,680.0,0.0,1.0,0.0,0.0,680,790,0,1470,0.0,0.0,2,1,3,1,0.0,7,0.0,1,1.0,2.0,22,1.0,2.0,420.0,0.0,0.0,0.0,192,49,0,0,0,0,0.0,1.0,0.0,0,10,9,0.0,0.0
475,60,1.0,59.0,9535,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6,5,19,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,851.0,1.0,0.0,75.0,926.0,0.0,2.0,0.0,0.0,926,678,0,1604,0.0,0.0,2,1,3,1,0.0,7,0.0,0,0.0,0.0,19,1.0,2.0,472.0,0.0,0.0,0.0,100,82,0,0,0,0,0.0,1.0,0.0,0,5,9,0.0,0.0
476,60,1.0,67.0,15038,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,6,5,21,21,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,138.0,1.0,0.0,778.0,916.0,0.0,1.0,0.0,0.0,916,720,0,1636,0.0,0.0,2,1,3,1,0.0,7,0.0,1,1.0,0.0,21,1.0,2.0,386.0,0.0,0.0,0.0,168,84,0,0,0,0,0.0,1.0,0.0,0,11,9,0.0,0.0
477,20,1.0,53.0,14137,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5,5,21,20,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,450.0,1.0,0.0,898.0,1348.0,0.0,1.0,0.0,0.0,1384,0,0,1384,1.0,0.0,2,0,3,1,1.0,7,0.0,0,0.0,0.0,21,0.0,2.0,404.0,0.0,0.0,0.0,0,39,0,0,0,0,0.0,1.0,0.0,0,11,9,0.0,0.0
478,120,1.0,45.0,6264,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,8,5,20,20,0.0,0.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,656.0,1.0,0.0,1008.0,1664.0,0.0,2.0,0.0,0.0,1682,0,0,1682,1.0,0.0,1,1,1,1,1.0,6,2.0,1,1.0,0.0,20,1.0,2.0,528.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0,7,9,0.0,0.0
479,120,1.0,39.0,5070,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,8,5,25,25,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,1280.0,1280.0,0.0,2.0,0.0,0.0,1280,0,0,1280,0.0,0.0,2,0,2,1,1.0,5,0.0,0,0.0,0.0,25,2.0,2.0,506.0,0.0,0.0,0.0,0,82,0,0,144,0,0.0,1.0,0.0,0,8,9,0.0,0.0
480,60,1.0,73.0,11184,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,6,5,19,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,932.0,932.0,0.0,1.0,0.0,0.0,932,701,0,1633,0.0,0.0,2,1,3,1,0.0,7,0.0,1,1.0,0.0,19,1.0,2.0,460.0,0.0,0.0,0.0,0,39,0,0,0,0,0.0,1.0,0.0,0,4,9,0.0,3.0
481,60,1.0,67.0,14067,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,6,5,26,26,0.0,0.0,2.0,2.0,1.0,194.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,504.0,1.0,0.0,332.0,836.0,0.0,1.0,0.0,0.0,851,858,0,1709,1.0,0.0,2,1,3,1,1.0,7,0.0,0,0.0,0.0,26,1.0,2.0,416.0,0.0,0.0,0.0,0,40,0,0,0,0,0.0,2.0,0.0,0,9,9,0.0,0.0
482,120,1.0,65.0,5950,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,8,5,28,28,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,319.0,1.0,0.0,1018.0,1337.0,0.0,1.0,0.0,0.0,1337,0,0,1337,1.0,0.0,2,0,2,1,1.0,5,0.0,1,1.0,0.0,28,2.0,2.0,462.0,0.0,0.0,0.0,0,73,154,0,0,0,0.0,1.0,0.0,0,4,9,0.0,0.0
483,60,1.0,101.0,13543,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,8,5,12,12,0.0,0.0,0.0,0.0,2.0,130.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,16.0,1.0,0.0,1152.0,1168.0,0.0,2.0,0.0,0.0,1168,1332,0,2500,0.0,0.0,3,1,5,1,2.0,9,0.0,1,2.0,2.0,12,1.0,3.0,683.0,0.0,0.0,0.0,192,32,0,0,0,0,0.0,1.0,0.0,0,7,9,0.0,0.0
484,20,1.0,53.0,15401,0.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,9,5,13,13,1.0,0.0,0.0,0.0,1.0,296.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,1337.0,1.0,0.0,547.0,1884.0,0.0,2.0,0.0,0.0,1884,0,0,1884,1.0,0.0,2,0,2,1,2.0,7,0.0,1,2.0,0.0,13,1.0,3.0,670.0,0.0,0.0,0.0,214,76,0,0,0,0,0.0,1.0,0.0,0,9,9,0.0,0.0
485,20,1.0,67.0,31220,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6,2,65,65,1.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1632.0,1632.0,0.0,0.0,0.0,1.0,1474,0,0,1474,0.0,0.0,1,0,3,1,0.0,7,1.0,2,2.0,0.0,65,0.0,2.0,495.0,0.0,0.0,0.0,0,0,144,0,0,0,0.0,1.0,2.0,750,5,9,0.0,0.0
486,120,1.0,60.0,8118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,9,5,10,10,1.0,0.0,4.0,4.0,1.0,178.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,1034.0,1.0,0.0,676.0,1710.0,0.0,2.0,0.0,0.0,1710,0,0,1710,1.0,0.0,2,0,2,1,2.0,6,0.0,1,2.0,0.0,10,2.0,2.0,557.0,0.0,0.0,0.0,156,48,0,0,0,0,0.0,1.0,0.0,0,7,9,0.0,0.0
487,20,1.0,67.0,47280,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6,5,67,67,1.0,0.0,8.0,9.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1488.0,1488.0,0.0,1.0,0.0,0.0,1488,0,0,1488,0.0,0.0,2,1,3,1,0.0,6,0.0,1,1.0,0.0,67,2.0,2.0,738.0,0.0,0.0,0.0,0,0,180,0,0,0,0.0,1.0,0.0,0,7,9,0.0,3.0
488,20,1.0,63.0,12680,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,7,6,29,29,0.0,0.0,3.0,1.0,1.0,102.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,983.0,1.0,0.0,692.0,1675.0,0.0,2.0,0.0,0.0,1688,0,0,1688,1.0,0.0,2,0,2,1,2.0,6,0.0,1,5.0,0.0,29,2.0,2.0,528.0,0.0,0.0,0.0,0,48,0,0,141,0,0.0,1.0,0.0,0,6,9,0.0,0.0
489,20,1.0,67.0,10825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,7,7,34,34,0.0,0.0,6.0,3.0,1.0,174.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,747.0,1.0,0.0,513.0,1260.0,0.0,0.0,0.0,0.0,1260,0,0,1260,1.0,0.0,2,0,3,1,0.0,6,0.0,0,0.0,0.0,34,0.0,2.0,598.0,0.0,0.0,0.0,152,0,0,0,0,0,0.0,1.0,0.0,0,7,9,0.0,0.0
490,20,1.0,56.0,18559,0.0,0.0,1.0,0.0,0.0,3.0,0.0,11.0,1.0,0.0,0.0,0.0,7,5,39,39,1.0,0.0,3.0,3.0,1.0,383.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1206.0,2.0,186.0,656.0,2048.0,0.0,0.0,0.0,0.0,2064,0,0,2064,1.0,0.0,2,0,3,1,1.0,7,0.0,2,4.0,0.0,39,1.0,2.0,550.0,0.0,0.0,0.0,200,0,0,0,0,0,0.0,1.0,0.0,0,8,9,0.0,0.0
491,20,1.0,85.0,14450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,7,5,38,38,1.0,0.0,3.0,3.0,1.0,194.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,864.0,0.0,449.0,469.0,1782.0,0.0,0.0,0.0,0.0,1782,0,0,1782,0.0,1.0,2,0,3,1,1.0,6,0.0,1,1.0,0.0,38,1.0,2.0,551.0,0.0,0.0,0.0,467,0,0,0,0,0,0.0,1.0,0.0,0,3,9,0.0,0.0
492,20,1.0,90.0,13068,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,6,5,41,41,1.0,0.0,2.0,2.0,1.0,621.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,890.0,2.0,48.0,273.0,1211.0,0.0,0.0,0.0,0.0,1211,0,0,1211,1.0,0.0,2,0,3,1,1.0,6,0.0,1,3.0,0.0,41,1.0,2.0,461.0,0.0,0.0,0.0,0,0,0,174,0,0,0.0,0.0,0.0,0,11,9,0.0,0.0
493,60,1.0,80.0,10400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,1.0,7,6,37,29,0.0,0.0,2.0,2.0,1.0,280.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,738.0,738.0,0.0,0.0,0.0,0.0,1277,767,0,2044,0.0,0.0,2,1,3,1,0.0,7,2.0,1,1.0,0.0,37,0.0,2.0,489.0,0.0,0.0,0.0,28,73,0,0,0,0,0.0,1.0,0.0,0,3,9,0.0,0.0
494,60,1.0,75.0,9743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,1.0,5,6,48,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,280.0,1.0,0.0,440.0,720.0,0.0,1.0,0.0,0.0,720,588,0,1308,0.0,0.0,1,1,3,1,0.0,7,0.0,0,0.0,1.0,48,0.0,2.0,484.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0,6,9,0.0,0.0
495,60,1.0,67.0,12511,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,1.0,7,7,39,39,4.0,2.0,3.0,3.0,1.0,168.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,988.0,1.0,0.0,432.0,1420.0,0.0,2.0,0.0,0.0,1420,1420,0,2840,0.0,1.0,2,1,4,1,1.0,8,1.0,2,2.0,0.0,39,1.0,4.0,1314.0,0.0,3.0,0.0,0,16,0,0,208,0,0.0,0.0,0.0,0,12,9,0.0,0.0
496,20,1.0,80.0,10400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,6,5,41,41,0.0,0.0,2.0,2.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1444.0,1444.0,0.0,0.0,0.0,0.0,1444,0,0,1444,0.0,0.0,2,0,2,1,0.0,5,0.0,1,2.0,0.0,41,0.0,2.0,473.0,0.0,0.0,0.0,0,24,0,0,0,0,0.0,3.0,0.0,0,4,9,0.0,0.0
497,60,1.0,67.0,14311,0.0,0.0,1.0,0.0,0.0,4.0,0.0,11.0,1.0,0.0,0.0,1.0,8,5,21,21,0.0,0.0,0.0,0.0,1.0,402.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1023.0,1.0,0.0,213.0,1236.0,0.0,2.0,0.0,0.0,1236,1104,0,2340,1.0,0.0,2,1,4,1,1.0,9,0.0,1,2.0,0.0,21,2.0,3.0,787.0,0.0,0.0,0.0,192,180,218,0,0,0,0.0,2.0,0.0,0,6,9,0.0,0.0
498,90,1.0,60.0,9000,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,5,5,43,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,896.0,896.0,0.0,0.0,0.0,0.0,896,896,0,1792,0.0,0.0,2,2,4,2,0.0,8,0.0,0,0.0,1.0,35,0.0,2.0,480.0,0.0,0.0,0.0,0,45,0,0,0,0,0.0,1.0,0.0,0,6,9,0.0,0.0
499,20,1.0,68.0,10295,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4,6,48,48,0.0,0.0,2.0,2.0,1.0,72.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,252.0,1.0,0.0,684.0,936.0,0.0,0.0,0.0,0.0,936,0,0,936,0.0,0.0,1,0,2,1,0.0,4,0.0,0,0.0,0.0,48,0.0,1.0,288.0,0.0,0.0,0.0,16,0,0,0,0,0,0.0,1.0,0.0,0,9,9,1.0,0.0
500,20,1.0,63.0,7560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,5,46,46,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,119.0,5.0,613.0,132.0,864.0,0.0,0.0,0.0,0.0,864,0,0,864,1.0,0.0,1,0,3,1,0.0,5,0.0,0,0.0,1.0,40,0.0,2.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0,5,9,0.0,0.0
501,160,2.0,21.0,1680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,6,5,44,44,0.0,0.0,2.0,2.0,1.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,458.0,1.0,0.0,25.0,483.0,0.0,0.0,0.0,0.0,483,504,0,987,0.0,1.0,1,1,2,1,0.0,5,0.0,0,0.0,1.0,44,0.0,1.0,264.0,0.0,0.0,0.0,52,0,0,0,0,0,0.0,1.0,0.0,0,2,9,0.0,0.0
502,160,2.0,21.0,1890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,6,6,45,45,0.0,0.0,2.0,2.0,1.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,483.0,1.0,0.0,0.0,483.0,0.0,1.0,0.0,0.0,483,504,0,987,0.0,0.0,1,1,2,1,0.0,5,0.0,0,0.0,1.0,42,0.0,1.0,352.0,0.0,0.0,0.0,411,0,0,0,0,0,0.0,1.0,0.0,0,4,9,0.0,0.0
503,160,2.0,21.0,1680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,5,5,45,45,0.0,0.0,2.0,2.0,1.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,1.0,0.0,280.0,630.0,0.0,0.0,0.0,0.0,630,672,0,1302,0.0,0.0,2,1,3,1,0.0,6,0.0,0,0.0,1.0,45,0.0,1.0,264.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0,12,9,0.0,0.0
504,160,1.0,24.0,2308,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,1.0,6,6,42,42,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,286.0,0.0,294.0,275.0,855.0,0.0,1.0,0.0,0.0,855,601,0,1456,0.0,0.0,2,1,4,1,0.0,7,0.0,0,0.0,0.0,42,2.0,2.0,460.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0,5,9,0.0,0.0
505,120,1.0,24.0,2529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,7,6,40,40,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,378.0,1.0,0.0,677.0,1055.0,0.0,3.0,0.0,0.0,1055,0,0,1055,0.0,0.0,2,0,2,1,0.0,4,0.0,0,0.0,0.0,40,0.0,2.0,440.0,0.0,0.0,0.0,0,38,0,0,0,0,0.0,1.0,0.0,0,9,9,0.0,0.0
506,20,1.0,98.0,12704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,8,5,10,10,1.0,0.0,0.0,0.0,2.0,302.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1012.0,1.0,0.0,570.0,1582.0,0.0,2.0,0.0,0.0,1582,0,0,1582,1.0,0.0,2,0,3,1,1.0,7,0.0,0,0.0,0.0,10,1.0,3.0,905.0,0.0,0.0,0.0,209,95,0,0,0,0,0.0,1.0,0.0,0,1,9,2.0,1.0
507,20,1.0,105.0,13693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,8,5,10,10,1.0,0.0,0.0,0.0,2.0,554.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1728.0,3.0,495.0,195.0,2418.0,0.0,2.0,0.0,0.0,2464,0,0,2464,1.0,0.0,2,1,4,1,2.0,9,0.0,1,5.0,0.0,10,1.0,3.0,650.0,0.0,0.0,0.0,358,78,0,0,0,0,0.0,1.0,0.0,0,8,9,0.0,0.0
508,20,1.0,104.0,14418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,9,5,10,10,1.0,0.0,0.0,0.0,1.0,480.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,1375.0,1.0,0.0,575.0,1950.0,0.0,2.0,0.0,0.0,1950,0,0,1950,1.0,0.0,2,0,2,1,2.0,7,0.0,1,2.0,0.0,10,1.0,3.0,706.0,0.0,0.0,0.0,156,207,0,0,0,0,0.0,1.0,0.0,0,5,9,0.0,0.0
509,60,1.0,108.0,13418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,9,5,11,11,1.0,0.0,0.0,0.0,1.0,270.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1420.0,1.0,0.0,430.0,1850.0,0.0,2.0,0.0,0.0,1850,898,0,2748,1.0,0.0,2,1,4,1,2.0,9,0.0,1,2.0,2.0,11,1.0,3.0,850.0,0.0,0.0,0.0,212,182,0,0,0,0,0.0,1.0,0.0,0,10,9,0.0,2.0
510,60,1.0,96.0,12539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,10,5,12,11,1.0,0.0,5.0,6.0,1.0,468.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,1082.0,1.0,0.0,538.0,1620.0,0.0,2.0,0.0,0.0,1632,1158,0,2790,1.0,0.0,2,1,4,1,2.0,10,0.0,1,5.0,2.0,12,1.0,4.0,1150.0,0.0,0.0,0.0,30,200,0,0,192,0,0.0,1.0,0.0,0,6,9,0.0,0.0
